country_code,company_code,account_number,vendor_name,vendor_group,vendor_country_code,resident_foreigner_indicator,document_number,document_header_text,financial_line_number,item_text,document_date,posting_date,entry_date,fiscal_year,fiscal_period,document_type,document_status_indicator,reference_number,reference_key,assignment_number,transaction_code,posting_key,clearing_document,clearing_date,clearing_fiscal_year,invoice_number,invoice_line_number,invoice_fiscal_year,currency_key,amount_document_currency,local_currency,amount_local_currency,second_local_currency,second_local_currency_amount,debit_credit_indicator,general_ledger_account,general_ledger_account_name,special_gl_transaction_type,special_gl_indicator,sales_tax_code,baseline_date,due_date,real_difference,payment_terms_code,payment_terms_description,payment_terms_days,payment_terms_date_indicator,company_payment_terms_code,company_payment_terms_description,company_payment_terms_days,company_payment_terms_date_indicator,cash_discount_days_1,cash_discount_percentage_1,cash_discount_days_2,cash_discount_percentage_2,net_payment_terms_period,eligible_cash_discount_document_amount,cash_discount_local_amount,cash_discount_document_amount,payment_method,payment_date,payment_on_time,payment_block,last_dunned_date,partner_bank_type,settlement_reference_date,third_currency_penalty_amount,general_ledger_updating_amount,general_ledger_update_currency,purchasing_document_number,purchasing_line_number,username,exchange_rate,vendor_blocking_request_1,vendor_blocking_request_2,vendor_blocking_request_3,id_for_account_details,short_key_for_a_house_bank,__partition_column,__insert_gmt_ts,__update_gmt_ts
DO,DO02,0000337268,Mediterranean Shipping Co,VOTH,CH,Foreigner,5100002022,E470000028417,1,SEAFREIGHT,2025-04-24,2025-10-21,2025-10-21,2025,10,RE,,FD00253017,51056051102025,4500018921,MIRO,31,2000104553,2025-11-04,2025,,0,0,USD,-1125.000000,DOP,-72088.880000,USD,-1125.000000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-05-08,2025-09-05,195,G120,FD - Fixed date 4 - (120days),120,Fecha Documento,G120,FD - Fixed date 4 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,1125.000000,0.000000,0.000000,1,2025-11-04,OUT,,,0002,,0.000000,1125.000000,USD,,00000,SAP_WFRT,64.07900,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337336,DISTRIBUIDORA ROKARY SRL,VOTH,DO,Resident,5100008949,B0100046014,1,FUNDAS,2025-11-19,2025-12-08,2025-12-08,2025,12,RE,,0091743,51056149322025,4500032411,MIRO,31,2000117427,2026-03-02,2026,,0,0,DOP,-2336.400000,DOP,-2336.400000,USD,-36.050000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-12-31,2026-03-01,104,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,60,0.000,0,0.000,0,2336.400000,0.000000,0.000000,,2026-03-02,OUT,,,,,0.000000,2336.400000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337364,Administradora y Comercializadora d,VOTH,DO,Resident,5100008213,E310000001815,1,Sub Contrato de Trabajo 18921,2025-11-30,2025-12-03,2025-12-03,2025,12,RE,,FA00074295,51056141522025,4500025270,MIRO,31,,,0000,,0,0,DOP,-542922.390000,DOP,-542922.390000,USD,-8458.730000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-10,2026-04-19,141,L130,FD - Fixed date 14-25 - (130days),130,Fecha Documento,K030,FD - Fixed date 4-14 - (30days),030,Fecha Documento,130,0.000,0,0.000,0,545010.170000,0.000000,0.000000,,2026-04-19,OUT,,,,,0.000000,542922.390000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686485,ENDULZZA DEL CARIBE SRL,VSUP,DO,Resident,5100008499,E310000004384,1,AZUCAR,2025-11-24,2025-12-05,2025-12-05,2025,12,RE,,100033048,51056146912025,4500001800,MIRO,31,2000061921,2026-02-02,2026,,0,0,DOP,-1612816.580000,DOP,-1612816.580000,USD,-24918.020000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RC,2026-01-02,2026-02-01,71,P030,FD - Fixed date 1 - (30days),030,Fecha Contabilizacion,K030,FD - Fixed date 4-14 - (30days),030,Fecha Documento,30,0.000,0,0.000,0,1612816.580000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,1612816.580000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336902,SMIPET DOMINICANA S.A.S,VOTH,DO,Resident,5100009227,B0100001743,1,REPROGRAMACION RITM19440851,2025-10-29,2025-12-08,2025-12-08,2025,12,RE,,00001743,51056149522025,4500001449,MIRO,31,,,0000,,0,0,USD,-20421.400000,DOP,-1323145.390000,USD,-20421.400000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2026-03-26,2026-03-26,149,A000,,000,Fecha Documento,P150,FD - Fixed date 1 - (150days),150,Fecha Contabilizacion,0,0.000,0,0.000,0,20421.400000,0.000000,0.000000,,2026-03-26,IN,,,,,0.000000,20421.400000,USD,,00000,SAP_WFRT,64.79210,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PPA01,CERVECERIA NACIONAL S DE RL (NAME A,VICO,PA,Foreigner,5100003390,E470000028579,1,,2025-09-29,2025-10-29,2025-10-29,2025,10,RE,,010010000032755,51056066292025,4500008067,MIRO,31,2000191761,2025-12-23,2025,,0,0,USD,-19684.000000,DOP,-1267844.470000,USD,-19684.000000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-10-06,2025-11-05,86,H030,FD - Fixed date 14 - (30days),030,Fecha Documento,A000,,000,Fecha Documento,30,0.000,0,0.000,0,19684.000000,0.000000,0.000000,1,2025-12-23,OUT,,,0001,,0.000000,19684.000000,USD,,00000,SAP_WFRT,64.40990,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686319,"PLASTIFAR, S. A.",VSUP,DO,Resident,5100003275,E310000051002,1,Plástico,2025-10-21,2025-10-29,2025-10-29,2025,10,RE,,90503787,51056064392025,4500019017,MIRO,31,0100330886,2025-11-18,2025,,0,0,DOP,-399000.480000,DOP,-399000.480000,USD,-6196.480000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-11-17,2026-01-01,29,P045,FD - Fixed date 1 - (45days),045,Fecha Contabilizacion,K045,FD - Fixed date 4-14 - (45days),045,Fecha Documento,45,0.000,0,0.000,0,399000.480000,0.000000,0.000000,,2025-11-18,OUT,,,,,0.000000,399000.480000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012687022,Todo Pizza Michel S S A,VSUP,DO,Resident,5100010476,E310000000095,1,ALMUERZO,2025-12-17,2025-12-18,2025-12-18,2025,12,RE,,FD-0006187,51056170692025,4500016333,MIRO,31,,,0000,,0,0,DOP,-5017.950000,DOP,-5017.950000,USD,-79.690000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2026-01-01,2026-05-01,136,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,5017.950000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,5017.950000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PMX08,CERVECERIA YUCATECA S DE RL DE CV,VICO,MX,Foreigner,5100003806,E470000028834,1,REPROGRAMACION RITM18766694,2025-09-26,2025-10-31,2025-10-31,2025,10,RE,,C01911646,51056073742025,4500007642,MIRO,31,2000148096,2025-11-28,2025,,0,0,MXN,-336172.800000,DOP,-1169582.150000,USD,-18133.160000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-09-26,2025-09-26,64,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,336172.800000,0.000000,0.000000,1,2025-11-28,IN,,,,,0.000000,336172.800000,MXN,,00000,SAP_WFRT,3.47911,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336551,GRUPO ALASKA SA,VOTH,DO,Resident,5100009825,E310000084714,1,Imida 19968,2025-12-02,2025-12-11,2025-12-11,2025,12,RE,,F1040003076,51056156902025,4500032436,MIRO,31,,,0000,,0,0,DOP,-3200.000000,DOP,-3200.000000,USD,-49.820000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2026-01-01,2026-05-01,151,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,3200.000000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,3200.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337351,Agencias Internacionales C x A,VOTH,DO,Resident,5100005882,E310000016886,1,ADHESIVOS PARA ETIQUETAS 120 KG,2025-11-13,2025-11-28,2025-11-28,2025,11,RE,,310016886,51056131742025,4500002225,MIRO,31,,,0000,,0,0,DOP,-815899.200000,DOP,-815899.200000,USD,-12850.410000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-12-02,2026-04-01,140,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,815899.200000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,815899.200000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686495,Rancho Chito S.R.L,VSUP,DO,Resident,5100009041,B0100100311,1,CONSUMOS,2025-12-08,2025-12-09,2025-12-09,2025,12,RE,,RA1F - 5543,51056151652025,4500036017,MIRO,31,2000056436,2026-02-02,2026,,0,0,DOP,-49843.200000,DOP,-49843.200000,USD,-771.580000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2026-01-02,2026-02-01,57,P030,FD - Fixed date 1 - (30days),030,Fecha Contabilizacion,C030,FD - Fixed date 1 - (30days),030,Fecha Documento,30,0.000,0,0.000,0,49843.200000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,49843.200000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336523,REPUESTOS Y MATERIALES DEL CARIBE,VOTH,DO,Resident,5100004834,B0100003188,1,REPARACION VEHICULO PESADO,2025-11-06,2025-11-10,2025-11-10,2025,11,RE,,00003188,51056091392025,4500025146,MIRO,31,,,0000,,0,0,DOP,-63071.000000,DOP,-63071.000000,USD,-976.970000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-02,2026-04-01,147,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,63071.000000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,63071.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337351,Agencias Internacionales C x A,VOTH,DO,Resident,5100010857,E310000019236,1,OPTAL,2025-12-16,2025-12-19,2025-12-19,2025,12,RE,,310019236,51056174232025,4500002226,MIRO,31,,,0000,,0,0,DOP,-407949.600000,DOP,-407949.600000,USD,-6478.240000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2026-01-01,2026-05-01,137,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,407949.600000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,407949.600000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336523,REPUESTOS Y MATERIALES DEL CARIBE,VOTH,DO,Resident,5100004536,B0100003155,1,REPARACION VEHICULO PESADO,2025-10-31,2025-11-05,2025-11-05,2025,11,RE,,00003155,51056083132025,4500026120,MIRO,31,,,0000,,0,0,DOP,-225096.800000,DOP,-225096.800000,USD,-3484.490000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-02,2026-04-01,153,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,225096.800000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,225096.800000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336745,OPTIMUS TOURS SRL.,VOTH,DO,Resident,5100004254,B0100003371,1,ALCARRIZOS-CND,2025-11-25,2025-11-26,2025-11-26,2025,11,RE,,24799,51056125672025,4500033896,MIRO,31,,,0000,,0,0,DOP,-1529295.000000,DOP,-1529295.000000,USD,-24300.500000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-12-22,2026-04-01,128,P100,FD - Fixed date 1 - (100days),100,Fecha Contabilizacion,K051,Fixed Date 4-14 - (51 days),051,Fecha Documento,100,0.000,0,0.000,0,1529295.000000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,1529295.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100007900,E470000029689,1,Corona Extra Loose Pack 24/355 ml Oaisis,2025-09-23,2025-11-28,2025-11-28,2025,11,RE,,BCB562259,51056131912025,4500026231,MIRO,31,1500001365,2025-12-29,2025,,0,0,MXN,-245936.880000,DOP,-850897.340000,USD,-13406.020000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-09-27,2025-12-01,98,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,245936.880000,0.000000,0.000000,G,2025-12-29,OUT,,,,,0.000000,245936.880000,MXN,,00000,SAP_WFRT,3.45982,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PMX08,CERVECERIA YUCATECA S DE RL DE CV,VICO,MX,Foreigner,5100007939,E470000029798,1,REPROGRAMACION RITM18955529,2025-11-25,2025-11-28,2025-11-28,2025,11,RE,,C01912200,51056133912025,4500035912,MIRO,31,2000013990,2026-01-12,2026,,0,0,MXN,-163413.600000,DOP,-565381.640000,USD,-8907.680000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-12-22,2025-12-22,49,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,163413.600000,0.000000,0.000000,3,2026-01-12,IN,,,,,0.000000,163413.600000,MXN,,00000,SAP_WFRT,3.45982,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PUSV5,ANHEUSER-BUSCH LLC,VICO,US,Foreigner,5100005574,E470000029392,1,REPROGRAMACION RITM18955529,2025-11-10,2025-11-18,2025-11-18,2025,11,RE,,070598B,51056105232025,4500031063,MIRO,31,1500001146,2025-12-30,2025,,0,0,USD,-26964.000000,DOP,-1728823.820000,USD,-26964.000000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-12-22,2025-12-22,51,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,26964.000000,0.000000,0.000000,G,2025-12-30,IN,,,,,0.000000,26964.000000,USD,,00000,SAP_WFRT,64.11600,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
