country_code,company_code,account_number,vendor_name,vendor_group,vendor_country_code,resident_foreigner_indicator,document_number,document_header_text,financial_line_number,item_text,document_date,posting_date,entry_date,fiscal_year,fiscal_period,document_type,document_status_indicator,reference_number,reference_key,assignment_number,transaction_code,posting_key,clearing_document,clearing_date,clearing_fiscal_year,invoice_number,invoice_line_number,invoice_fiscal_year,currency_key,amount_document_currency,local_currency,amount_local_currency,second_local_currency,second_local_currency_amount,debit_credit_indicator,general_ledger_account,general_ledger_account_name,special_gl_transaction_type,special_gl_indicator,sales_tax_code,baseline_date,due_date,real_difference,payment_terms_code,payment_terms_description,payment_terms_days,payment_terms_date_indicator,company_payment_terms_code,company_payment_terms_description,company_payment_terms_days,company_payment_terms_date_indicator,cash_discount_days_1,cash_discount_percentage_1,cash_discount_days_2,cash_discount_percentage_2,net_payment_terms_period,eligible_cash_discount_document_amount,cash_discount_local_amount,cash_discount_document_amount,payment_method,payment_date,payment_on_time,payment_block,last_dunned_date,partner_bank_type,settlement_reference_date,third_currency_penalty_amount,general_ledger_updating_amount,general_ledger_update_currency,purchasing_document_number,purchasing_line_number,username,exchange_rate,vendor_blocking_request_1,vendor_blocking_request_2,vendor_blocking_request_3,id_for_account_details,short_key_for_a_house_bank,__partition_column,__insert_gmt_ts,__update_gmt_ts,Key,amount_w_cents,reference_w_words,reference_words,uuid,ID,status,key,indexes,Logic,cross_ref_key,fbl1n
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010466,E4700202167,1,,2026-02-06,2026-03-17,2026-03-17,2026,3,RE,,BCB566199,51056348802026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,85,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010466DO022026,-285185,566199,BCB,,22,Duplicated,PMX02|-285185.880000|2026-02-06|MXN|DO02,141.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566199,True
DO,DO02,PUSV5,ANHEUSER-BUSCH LLC,VICO,US,Foreigner,5100010433,E4700202193,1,COUNTRY,2026-03-04,2026-03-17,2026-03-17,2026,3,RE,,364804B,51056349502026,4500072617,MIRO,31,,None,0000,,0,0,USD,-30104.760000,DOP,-1815341.110000,USD,-30104.760000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,90,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,30104.760000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,30104.760000,USD,,00000,SAP_WFRT,60.30080,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010433DO022026,-30104,364804,B,,23,Original,PUSV5|-30104.760000|2026-03-04|USD|DO02,142.0,account_number|amount_document_currency|document_date|currency_key|company_code,PUSV5DO02364804,True
DO,DO02,PUSV5,ANHEUSER-BUSCH LLC,VICO,US,Foreigner,5100010317,E4700202115,1,,2026-03-04,2026-03-17,2026-03-17,2026,3,RE,,364796B,51056347292026,4500072638,MIRO,31,,None,0000,,0,0,USD,-30104.760000,DOP,-1847035.410000,USD,-30104.760000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,90,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,30104.760000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,30104.760000,USD,,00000,SAP_WFRT,61.35360,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010317DO022026,-30104,364796,B,,23,Duplicated,PUSV5|-30104.760000|2026-03-04|USD|DO02,143.0,account_number|amount_document_currency|document_date|currency_key|company_code,PUSV5DO02364796,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010900,E4700202306,1,,2026-02-07,2026-03-19,2026-03-19,2026,3,RE,,BCB566225,51056354012026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,84,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010900DO022026,-285185,566225,BCB,,24,Duplicated,PMX02|-285185.880000|2026-02-07|MXN|DO02,144.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566225,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009618,E4700202319,1,,2026-02-07,2026-03-19,2026-03-19,2026,3,RE,,BCB566219,51056354392026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,84,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009618DO022026,-285185,566219,BCB,,24,Duplicated,PMX02|-285185.880000|2026-02-07|MXN|DO02,145.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566219,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010897,E4700202311,1,,2026-02-07,2026-03-19,2026-03-19,2026,3,RE,,BCB566215,51056354082026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,84,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010897DO022026,-285185,566215,BCB,,24,Duplicated,PMX02|-285185.880000|2026-02-07|MXN|DO02,146.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566215,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010910,E4700202309,1,,2026-02-07,2026-03-19,2026-03-19,2026,3,RE,,BCB566221,51056354052026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,84,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010910DO022026,-285185,566221,BCB,,24,Duplicated,PMX02|-285185.880000|2026-02-07|MXN|DO02,147.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566221,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010871,E4700202307,1,,2026-02-07,2026-03-19,2026-03-19,2026,3,RE,,BCB566226,51056354032026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,84,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010871DO022026,-285185,566226,BCB,,24,Duplicated,PMX02|-285185.880000|2026-02-07|MXN|DO02,148.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566226,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010505,E4700202166,1,,2026-02-07,2026-03-17,2026-03-17,2026,3,RE,,BCB566218,51056348792026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,84,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010505DO022026,-285185,566218,BCB,,24,Duplicated,PMX02|-285185.880000|2026-02-07|MXN|DO02,149.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566218,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010915,E4700202310,1,,2026-02-07,2026-03-19,2026-03-19,2026,3,RE,,BCB566220,51056354072026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,84,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010915DO022026,-285185,566220,BCB,,24,Duplicated,PMX02|-285185.880000|2026-02-07|MXN|DO02,150.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566220,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010074,E4700202165,1,,2026-02-07,2026-03-17,2026-03-17,2026,3,RE,,BCB566222,51056348772026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,84,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010074DO022026,-285185,566222,BCB,,24,Duplicated,PMX02|-285185.880000|2026-02-07|MXN|DO02,151.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566222,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009827,E4700202164,1,,2026-02-07,2026-03-17,2026-03-17,2026,3,RE,,BCB566227,51056348712026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,84,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009827DO022026,-285185,566227,BCB,,24,Duplicated,PMX02|-285185.880000|2026-02-07|MXN|DO02,152.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566227,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100007399,E4700202163,1,,2026-02-07,2026-03-17,2026-03-17,2026,3,RE,,BCB566228,51056348692026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,84,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100007399DO022026,-285185,566228,BCB,,24,Duplicated,PMX02|-285185.880000|2026-02-07|MXN|DO02,153.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566228,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010272,E4700202162,1,,2026-02-07,2026-03-17,2026-03-17,2026,3,RE,,BCB566229,51056348672026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,84,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010272DO022026,-285185,566229,BCB,,24,Original,PMX02|-285185.880000|2026-02-07|MXN|DO02,154.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566229,True
DO,DO02,PUSV5,ANHEUSER-BUSCH LLC,VICO,US,Foreigner,5100008684,E4700202151,1,COUNTRY,2026-03-06,2026-03-17,2026-03-17,2026,3,RE,,372911B,51056348512026,4500072996,MIRO,31,,None,0000,,0,0,USD,-24840.760000,DOP,-1497917.700000,USD,-24840.760000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,88,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,24840.760000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,24840.760000,USD,,00000,SAP_WFRT,60.30080,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100008684DO022026,-24840,372911,B,,25,Original,PUSV5|-24840.760000|2026-03-06|USD|DO02,155.0,account_number|amount_document_currency|document_date|currency_key|company_code,PUSV5DO02372911,True
DO,DO02,PUSV5,ANHEUSER-BUSCH LLC,VICO,US,Foreigner,5100010470,E4700202156,1,COUNTRY,2026-03-06,2026-03-17,2026-03-17,2026,3,RE,,372910B,51056348572026,4500072957,MIRO,31,,None,0000,,0,0,USD,-24840.760000,DOP,-1497917.700000,USD,-24840.760000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,88,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,24840.760000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,24840.760000,USD,,00000,SAP_WFRT,60.30080,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010470DO022026,-24840,372910,B,,25,Duplicated,PUSV5|-24840.760000|2026-03-06|USD|DO02,156.0,account_number|amount_document_currency|document_date|currency_key|company_code,PUSV5DO02372910,True
DO,DO02,PUSV5,ANHEUSER-BUSCH LLC,VICO,US,Foreigner,5100009947,E4700202116,1,,2026-03-06,2026-03-17,2026-03-17,2026,3,RE,,372908B,51056347302026,4500072992,MIRO,31,,None,0000,,0,0,USD,-24840.760000,DOP,-1524070.060000,USD,-24840.760000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,88,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,24840.760000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,24840.760000,USD,,00000,SAP_WFRT,61.35360,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009947DO022026,-24840,372908,B,,25,Duplicated,PUSV5|-24840.760000|2026-03-06|USD|DO02,157.0,account_number|amount_document_currency|document_date|currency_key|company_code,PUSV5DO02372908,True
DO,DO02,PUSV5,ANHEUSER-BUSCH LLC,VICO,US,Foreigner,5100009089,E4700202154,1,COUNTRY,2026-03-06,2026-03-17,2026-03-17,2026,3,RE,,372912B,51056348552026,4500072990,MIRO,31,,None,0000,,0,0,USD,-24840.760000,DOP,-1497917.700000,USD,-24840.760000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,88,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,24840.760000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,24840.760000,USD,,00000,SAP_WFRT,60.30080,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009089DO022026,-24840,372912,B,,25,Duplicated,PUSV5|-24840.760000|2026-03-06|USD|DO02,158.0,account_number|amount_document_currency|document_date|currency_key|company_code,PUSV5DO02372912,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010323,E4700202380,1,,2026-02-08,2026-03-19,2026-03-19,2026,3,RE,,BCB566259,51056355832026,4500073312,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,83,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010323DO022026,-285185,566259,BCB,,26,Duplicated,PMX02|-285185.880000|2026-02-08|MXN|DO02,159.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566259,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010251,E4700202143,1,,2026-02-08,2026-03-17,2026-03-17,2026,3,RE,,BCB566267,51056348392026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,83,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010251DO022026,-285185,566267,BCB,,26,Duplicated,PMX02|-285185.880000|2026-02-08|MXN|DO02,160.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566267,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010486,E4700202201,1,,2026-02-08,2026-03-17,2026-03-17,2026,3,RE,,BCB566174,51056349932026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,83,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010486DO022026,-285185,566174,BCB,,26,Duplicated,PMX02|-285185.880000|2026-02-08|MXN|DO02,161.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566174,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100011025,E4700202385,1,,2026-02-08,2026-03-19,2026-03-19,2026,3,RE,,BCB566237,51056355902026,4500073312,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,83,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100011025DO022026,-285185,566237,BCB,,26,Duplicated,PMX02|-285185.880000|2026-02-08|MXN|DO02,162.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566237,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100011020,E4700202384,1,,2026-02-08,2026-03-19,2026-03-19,2026,3,RE,,BCB566242,51056355892026,4500073312,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,83,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100011020DO022026,-285185,566242,BCB,,26,Duplicated,PMX02|-285185.880000|2026-02-08|MXN|DO02,163.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566242,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009999,E4700202305,1,,2026-02-08,2026-03-19,2026-03-19,2026,3,RE,,BCB566239,51056354002026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,83,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009999DO022026,-285185,566239,BCB,,26,Duplicated,PMX02|-285185.880000|2026-02-08|MXN|DO02,164.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566239,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010666,E4700202223,1,,2026-02-08,2026-03-18,2026-03-18,2026,3,RE,,BCB566268,51056350692026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16118.710000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,83,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010666DO022026,-285185,566268,BCB,,26,Duplicated,PMX02|-285185.880000|2026-02-08|MXN|DO02,165.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566268,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010402,E4700202302,1,,2026-02-08,2026-03-19,2026-03-19,2026,3,RE,,BCB566250,51056353922026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,83,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010402DO022026,-285185,566250,BCB,,26,Duplicated,PMX02|-285185.880000|2026-02-08|MXN|DO02,166.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566250,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010966,E4700202383,1,,2026-02-08,2026-03-19,2026-03-19,2026,3,RE,,BCB566253,51056355882026,4500073312,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,83,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010966DO022026,-285185,566253,BCB,,26,Duplicated,PMX02|-285185.880000|2026-02-08|MXN|DO02,167.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566253,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010009,E4700202304,1,,2026-02-08,2026-03-19,2026-03-19,2026,3,RE,,BCB566269,51056353982026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,83,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010009DO022026,-285185,566269,BCB,,26,Duplicated,PMX02|-285185.880000|2026-02-08|MXN|DO02,168.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566269,True
